Games	Wins	Winning percent
1498	666	0.444593
1499	666	0.444296
1500	666	0.444
1501	666	0.443704
1502	667	0.444075
1503	667	0.443779
1504	667	0.443484
1505	668	0.443854
1506	669	0.444223
1507	670	0.444592
1508	671	0.44496
1509	671	0.444665
1510	671	0.444371
1511	671	0.444077
1512	671	0.443783
1513	671	0.44349
1514	671	0.443197
1515	671	0.442904
1516	671	0.442612
1517	672	0.44298
1518	673	0.443347
1519	673	0.443055
1520	674	0.443421
1521	675	0.443787
1522	676	0.444152
1523	677	0.444517
1524	677	0.444226
1525	677	0.443934
1526	678	0.444299
1527	678	0.444008
1528	678	0.443717
1529	678	0.443427
1530	678	0.443137
1531	679	0.443501
1532	679	0.443211
1533	679	0.442922
1534	679	0.442634
1535	680	0.442997
1536	681	0.443359
1537	682	0.443722
1538	683	0.444083
1539	683	0.443795
1540	684	0.444156
1541	684	0.443868
1542	684	0.44358
1543	685	0.44394
1544	686	0.444301
1545	686	0.444013
1546	687	0.444373
1547	687	0.444085
1548	688	0.444444
1549	688	0.444158
1550	688	0.443871
1551	689	0.44423
1552	690	0.444588
1553	690	0.444301
1554	690	0.444015
1555	690	0.44373
1556	690	0.443445
1557	690	0.44316
1558	691	0.443517
1559	692	0.443874
1560	692	0.44359
1561	692	0.443306
1562	693	0.443662
1563	694	0.444018
1564	694	0.443734
1565	695	0.444089
1566	695	0.443806
1567	695	0.443523
1568	696	0.443878
1569	696	0.443595
1570	696	0.443312
1571	696	0.44303
1572	697	0.443384
1573	697	0.443102
1574	697	0.442821
1575	697	0.44254
1576	697	0.442259
1577	698	0.442613
1578	698	0.442332
1579	698	0.442052
1580	698	0.441772
1581	698	0.441493
1582	698	0.441214
1583	699	0.441567
1584	700	0.441919
1585	701	0.442271
1586	701	0.441992
1587	701	0.441714
1588	702	0.442065
1589	702	0.441787
1590	702	0.441509
1591	702	0.441232
1592	703	0.441583
1593	704	0.441933
1594	704	0.441656
1595	704	0.441379
1596	704	0.441103
1597	705	0.441453
1598	706	0.441802
1599	707	0.442151
1600	708	0.4425
1601	708	0.442224
1602	708	0.441948
1603	708	0.441672
1604	708	0.441397
1605	708	0.441121
1606	709	0.441469
1607	710	0.441817
1608	711	0.442164
1609	711	0.441889
1610	712	0.442236
1611	712	0.441962
1612	712	0.441687
1613	713	0.442033
1614	713	0.44176
1615	713	0.441486
1616	713	0.441213
1617	714	0.441558
1618	714	0.441286
1619	715	0.441631
1620	716	0.441975
1621	717	0.44232
1622	717	0.442047
1623	718	0.442391
1624	719	0.442734
1625	719	0.442462
1626	719	0.442189
1627	719	0.441918
1628	720	0.44226
1629	720	0.441989
1630	721	0.442331
1631	721	0.44206
1632	722	0.442402
1633	722	0.442131
1634	722	0.44186
1635	722	0.44159
1636	722	0.44132
1637	722	0.441051
1638	722	0.440781
1639	722	0.440513
1640	722	0.440244
1641	723	0.440585
1642	724	0.440926
1643	724	0.440657
1644	724	0.440389
1645	724	0.440122
1646	725	0.440462
1647	725	0.440194
1648	725	0.439927
1649	725	0.43966
1650	726	0.44
1651	726	0.439734
1652	726	0.439467
1653	726	0.439201
1654	727	0.439541
1655	727	0.439275
1656	728	0.439614
1657	729	0.439952
1658	729	0.439686
1659	729	0.439421
1660	729	0.439157
1661	730	0.439494
1662	730	0.43923
1663	731	0.439567
1664	731	0.439303
1665	732	0.43964
1666	732	0.439376
1667	732	0.439112
1668	732	0.438849
1669	732	0.438586
1670	732	0.438323
1671	732	0.438061
1672	732	0.437799
1673	732	0.437537
1674	732	0.437276
1675	733	0.437612
1676	733	0.437351
1677	734	0.437686
1678	734	0.437425
1679	735	0.437761
1680	736	0.438095
1681	736	0.437835
1682	737	0.438169
1683	737	0.437909
1684	737	0.437648
1685	738	0.437982
1686	739	0.438316
1687	740	0.438648
1688	740	0.438389
1689	740	0.438129
1690	740	0.43787
1691	740	0.437611
1692	740	0.437352
1693	741	0.437685
1694	742	0.438017
1695	742	0.437758
1696	742	0.4375
1697	742	0.437242
1698	742	0.436985
1699	742	0.436727
1700	742	0.436471
1701	742	0.436214
1702	743	0.436545
1703	744	0.436876
1704	745	0.437207
1705	745	0.43695
1706	746	0.43728
1707	747	0.43761
1708	748	0.437939
1709	749	0.438268
1710	749	0.438012
1711	749	0.437756
1712	749	0.4375
1713	750	0.437828
1714	751	0.438156
1715	752	0.438484
1716	753	0.438811
1717	753	0.438556
1718	753	0.4383
1719	754	0.438627
1720	755	0.438953
1721	755	0.438698
1722	756	0.439024
1723	756	0.43877
1724	756	0.438515
1725	756	0.438261
1726	757	0.438586
1727	758	0.438911
1728	758	0.438657
1729	758	0.438404
1730	759	0.438728
1731	760	0.439053
1732	761	0.439376
1733	762	0.4397
1734	763	0.440023
1735	763	0.439769
1736	763	0.439516
1737	764	0.439839
1738	764	0.439586
1739	764	0.439333
1740	764	0.43908
1741	764	0.438828
1742	764	0.438576
1743	765	0.438898
1744	765	0.438647
1745	765	0.438395
1746	765	0.438144
1747	765	0.437894
1748	765	0.437643
1749	766	0.437965
1750	766	0.437714
1751	766	0.437464
1752	766	0.437215
1753	766	0.436965
1754	766	0.436716
1755	767	0.437037
1756	768	0.437358
1757	769	0.437678
1758	769	0.437429
1759	769	0.43718
1760	770	0.4375
1761	771	0.437819
1762	771	0.437571
1763	772	0.43789
1764	772	0.437642
1765	773	0.43796
1766	774	0.438279
1767	775	0.438596
1768	776	0.438914
1769	777	0.439231
1770	778	0.439548
1771	778	0.4393
1772	778	0.439052
1773	778	0.438804
1774	778	0.438557
1775	778	0.43831
1776	778	0.438063
1777	778	0.437817
1778	778	0.43757
1779	778	0.437324
1780	779	0.43764
1781	780	0.437956
1782	781	0.438272
1783	782	0.438587
1784	783	0.438901
1785	783	0.438655
1786	783	0.43841
1787	783	0.438165
1788	783	0.437919
1789	784	0.438234
1790	785	0.438547
1791	785	0.438303
1792	786	0.438616
1793	787	0.438929
1794	788	0.439242
1795	789	0.439554
1796	789	0.43931
1797	789	0.439065
1798	789	0.438821
1799	790	0.439133
1800	791	0.439444
1801	792	0.439756
1802	792	0.439512
1803	793	0.439823
1804	794	0.440133
1805	794	0.439889
1806	794	0.439646
1807	794	0.439402
1808	794	0.439159
1809	795	0.439469
1810	795	0.439227
1811	795	0.438984
1812	796	0.439294
1813	797	0.439603
1814	797	0.439361
1815	797	0.439118
1816	798	0.439427
1817	799	0.439736
1818	799	0.439494
1819	800	0.439802
1820	800	0.43956
1821	800	0.439319
1822	800	0.439078
1823	800	0.438837
1824	801	0.439145
1825	801	0.438904
1826	802	0.439211
1827	803	0.439518
1828	804	0.439825
1829	805	0.440131
1830	805	0.439891
1831	806	0.440197
1832	807	0.440502
1833	807	0.440262
1834	808	0.440567
1835	808	0.440327
1836	808	0.440087
1837	809	0.440392
1838	809	0.440152
1839	809	0.439913
1840	809	0.439674
1841	809	0.439435
1842	810	0.439739
1843	810	0.439501
1844	811	0.439805
1845	811	0.439566
1846	811	0.439328
1847	811	0.43909
1848	812	0.439394
1849	812	0.439156
1850	812	0.438919
1851	813	0.439222
1852	813	0.438985
1853	814	0.439288
1854	814	0.439051
1855	815	0.439353
1856	815	0.439116
1857	816	0.439418
1858	817	0.43972
1859	817	0.439484
1860	817	0.439247
1861	817	0.439011
1862	818	0.439313
1863	818	0.439077
1864	818	0.438841
1865	818	0.438606
1866	818	0.438371
1867	819	0.438672
1868	819	0.438437
1869	820	0.438737
1870	820	0.438503
1871	821	0.438803
1872	821	0.438568
1873	821	0.438334
1874	822	0.438634
1875	822	0.4384
1876	822	0.438166
1877	823	0.438466
1878	823	0.438232
1879	823	0.437999
1880	824	0.438298
1881	824	0.438065
1882	825	0.438363
1883	825	0.438131
1884	825	0.437898
1885	826	0.438196
1886	826	0.437964
1887	827	0.438262
1888	827	0.43803
1889	828	0.438327
1890	829	0.438624
1891	829	0.438392
1892	829	0.438161
1893	829	0.437929
1894	830	0.438226
1895	831	0.438522
1896	831	0.438291
1897	831	0.43806
1898	832	0.438356
1899	833	0.438652
1900	833	0.438421
1901	833	0.43819
1902	833	0.43796
1903	833	0.43773
1904	833	0.4375
1905	833	0.43727
1906	833	0.437041
1907	833	0.436812
1908	834	0.437107
1909	834	0.436878
1910	835	0.437173
1911	836	0.437467
1912	837	0.437762
1913	837	0.437533
1914	838	0.437827
1915	838	0.437598
1916	839	0.437891
1917	840	0.438185
1918	840	0.437956
1919	840	0.437728
1920	840	0.4375
1921	840	0.437272
1922	841	0.437565
1923	841	0.437337
1924	842	0.43763
1925	842	0.437403
1926	842	0.437175
1927	843	0.437468
1928	843	0.437241
1929	843	0.437014
1930	844	0.437306
1931	845	0.437597
1932	845	0.437371
1933	846	0.437662
1934	846	0.437435
1935	847	0.437726
1936	847	0.4375
1937	847	0.437274
1938	847	0.437048
1939	847	0.436823
1940	847	0.436598
1941	847	0.436373
1942	847	0.436148
1943	847	0.435924
1944	847	0.4357
1945	847	0.435476
1946	848	0.435766
1947	848	0.435542
1948	848	0.435318
1949	849	0.435608
1950	849	0.435385
1951	850	0.435674
1952	851	0.435963
1953	851	0.43574
1954	851	0.435517
1955	851	0.435294
1956	851	0.435072
1957	851	0.434849
1958	851	0.434627
1959	851	0.434405
1960	851	0.434184
1961	851	0.433962
1962	852	0.434251
1963	852	0.43403
1964	852	0.433809
1965	853	0.434097
1966	854	0.434385
1967	854	0.434164
1968	854	0.433943
1969	855	0.434231
1970	855	0.43401
1971	855	0.43379
1972	855	0.43357
1973	856	0.433857
1974	856	0.433637
1975	856	0.433418
1976	857	0.433704
1977	857	0.433485
1978	857	0.433266
1979	857	0.433047
1980	857	0.432828
1981	857	0.43261
1982	858	0.432896
1983	858	0.432678
1984	858	0.43246
1985	858	0.432242
1986	859	0.432528
1987	859	0.43231
1988	860	0.432596
1989	860	0.432378
1990	860	0.432161
1991	860	0.431944
1992	861	0.432229
1993	861	0.432012
1994	861	0.431795
1995	862	0.43208
1996	862	0.431864
1997	863	0.432148
1998	864	0.432432
1999	864	0.432216
2000	865	0.4325
2001	865	0.432284
2002	865	0.432068
2003	865	0.431852
2004	866	0.432136
2005	866	0.43192
2006	867	0.432203
2007	867	0.431988
2008	867	0.431773
2009	867	0.431558
2010	867	0.431343
2011	868	0.431626
2012	869	0.431909
2013	869	0.431694
2014	869	0.43148
2015	869	0.431266
2016	869	0.431052
2017	869	0.430838
2018	869	0.430624
2019	869	0.430411
2020	869	0.430198
2021	870	0.43048
2022	870	0.430267
2023	871	0.430549
2024	871	0.430336
2025	871	0.430123
2026	871	0.429911
2027	871	0.429699
2028	871	0.429487
2029	871	0.429276
2030	871	0.429064
2031	871	0.428853
2032	872	0.429134
2033	872	0.428923
2034	872	0.428712
2035	873	0.428993
2036	873	0.428782
2037	873	0.428571
2038	874	0.428852
2039	874	0.428641
2040	875	0.428922
2041	876	0.429201
2042	877	0.429481
2043	877	0.429271
2044	878	0.42955
2045	878	0.42934
2046	878	0.42913
2047	878	0.42892
2048	879	0.429199
2049	879	0.42899
2050	879	0.42878
2051	880	0.429059
2052	880	0.42885
2053	881	0.429128
2054	881	0.428919
2055	882	0.429197
2056	883	0.429475
2057	883	0.429266
2058	884	0.429543
2059	884	0.429335
2060	885	0.429612
2061	886	0.429888
2062	886	0.42968
2063	886	0.429472
2064	887	0.429748
2065	887	0.42954
2066	887	0.429332
2067	887	0.429124
2068	887	0.428917
2069	888	0.429193
2070	889	0.429469
2071	890	0.429744
2072	891	0.430019
2073	891	0.429812
2074	891	0.429605
2075	892	0.42988
2076	892	0.429672
2077	892	0.429466
2078	892	0.429259
2079	892	0.429052
2080	893	0.429327
2081	893	0.429121
2082	893	0.428915
2083	893	0.428709
2084	894	0.428983
2085	894	0.428777
2086	894	0.428571
2087	894	0.428366
2088	894	0.428161
2089	895	0.428435
2090	896	0.428708
2091	896	0.428503
2092	896	0.428298
2093	897	0.428571
2094	897	0.428367
2095	898	0.42864
2096	898	0.428435
2097	898	0.428231
2098	899	0.428503
2099	900	0.428776
2100	901	0.429048
2101	902	0.429319
2102	902	0.429115
2103	902	0.428911
2104	903	0.429182
2105	903	0.428979
2106	903	0.428775
2107	903	0.428571
2108	903	0.428368
2109	903	0.428165
2110	904	0.428436
2111	905	0.428707
2112	906	0.428977
2113	907	0.429248
2114	907	0.429044
2115	907	0.428842
2116	907	0.428639
2117	907	0.428436
2118	908	0.428706
2119	908	0.428504
2120	908	0.428302
2121	909	0.428571
2122	909	0.428369
2123	909	0.428168
2124	909	0.427966
2125	910	0.428235
2126	911	0.428504
2127	912	0.428773
2128	912	0.428571
2129	912	0.42837
2130	912	0.428169
2131	913	0.428437
2132	914	0.428705
2133	915	0.428973
2134	915	0.428772
2135	916	0.42904
2136	916	0.428839
2137	916	0.428638
2138	916	0.428438
2139	916	0.428237
2140	916	0.428037
2141	916	0.427837
2142	916	0.427638
2143	917	0.427905
2144	918	0.428172
2145	918	0.427972
2146	919	0.428239
2147	919	0.428039
2148	920	0.428305
2149	920	0.428106
2150	921	0.428372
2151	922	0.428638
2152	923	0.428903
2153	924	0.429169
2154	924	0.428969
2155	925	0.429234
2156	925	0.429035
2157	925	0.428836
2158	925	0.428638
2159	925	0.428439
2160	926	0.428704
2161	927	0.428968
2162	928	0.429232
2163	929	0.429496
2164	930	0.42976
2165	931	0.430023
2166	931	0.429825
2167	931	0.429626
2168	932	0.429889
2169	933	0.430152
2170	933	0.429954
2171	934	0.430216
2172	934	0.430018
2173	935	0.430281
2174	935	0.430083
2175	935	0.429885
2176	936	0.430147
2177	937	0.430409
2178	938	0.43067
2179	939	0.430932
2180	940	0.431193
2181	941	0.431453
2182	941	0.431256
2183	941	0.431058
2184	942	0.431319
2185	943	0.431579
2186	944	0.431839
2187	945	0.432099
2188	946	0.432358
2189	946	0.432161
2190	947	0.43242
2191	947	0.432223
2192	948	0.432482
2193	948	0.432285
2194	948	0.432088
2195	949	0.432346
2196	949	0.432149
2197	950	0.432408
2198	950	0.432211
2199	951	0.432469
2200	951	0.432273
2201	951	0.432076
2202	951	0.43188
2203	951	0.431684
2204	952	0.431942
2205	952	0.431746
2206	952	0.43155
2207	952	0.431355
2208	953	0.431612
2209	953	0.431417
2210	953	0.431222
2211	953	0.431027
2212	953	0.430832
2213	953	0.430637
2214	954	0.430894
2215	955	0.431151
2216	956	0.431408
2217	956	0.431213
2218	957	0.43147
2219	957	0.431275
2220	958	0.431532
2221	958	0.431337
2222	959	0.431593
2223	960	0.431849
2224	961	0.432104
2225	962	0.43236
2226	962	0.432165
2227	962	0.431971
2228	963	0.432226
2229	963	0.432032
2230	964	0.432287
2231	965	0.432541
2232	966	0.432796
2233	966	0.432602
2234	966	0.432408
2235	966	0.432215
2236	966	0.432021
2237	966	0.431828
2238	966	0.431635
2239	966	0.431443
2240	967	0.431696
2241	968	0.43195
2242	969	0.432203
2243	969	0.432011
2244	969	0.431818
2245	969	0.431626
2246	969	0.431434
2247	970	0.431687
2248	971	0.43194
2249	971	0.431747
2250	971	0.431556
2251	972	0.431808
2252	973	0.43206
2253	974	0.432312
2254	975	0.432564
2255	975	0.432373
2256	976	0.432624
2257	977	0.432875
2258	977	0.432684
2259	978	0.432935
2260	979	0.433186
2261	979	0.432994
2262	979	0.432803
2263	980	0.433053
2264	981	0.433304
2265	982	0.433554
2266	982	0.433363
2267	983	0.433613
2268	984	0.433862
2269	985	0.434112
2270	985	0.433921
2271	985	0.43373
2272	985	0.433539
2273	985	0.433348
2274	985	0.433157
2275	985	0.432967
2276	985	0.432777
2277	986	0.433026
2278	987	0.433275
2279	987	0.433085
2280	987	0.432895
2281	987	0.432705
2282	987	0.432515
2283	987	0.432326
2284	988	0.432574
2285	989	0.432823
2286	989	0.432633
2287	989	0.432444
2288	990	0.432692
2289	990	0.432503
2290	991	0.432751
2291	991	0.432562
2292	992	0.43281
2293	992	0.432621
2294	993	0.432868
2295	994	0.433115
2296	995	0.433362
2297	996	0.433609
2298	996	0.43342
2299	996	0.433232
2300	997	0.433478
2301	997	0.43329
2302	997	0.433102
2303	998	0.433348
2304	998	0.43316
2305	999	0.433406
2306	999	0.433218
2307	999	0.43303
2308	1000	0.433276
2309	1000	0.433088
2310	1000	0.4329
2311	1001	0.433146
2312	1002	0.433391
2313	1002	0.433204
2314	1002	0.433016
2315	1002	0.432829
2316	1003	0.433074
2317	1003	0.432887
2318	1003	0.432701
2319	1003	0.432514
2320	1004	0.432759
2321	1005	0.433003
2322	1006	0.433247
2323	1006	0.433061
2324	1006	0.432874
2325	1006	0.432688
2326	1006	0.432502
2327	1006	0.432316
2328	1006	0.432131
2329	1007	0.432374
2330	1007	0.432189
2331	1007	0.432003
2332	1008	0.432247
2333	1008	0.432062
2334	1008	0.431877
2335	1009	0.43212
2336	1010	0.432363
2337	1011	0.432606
2338	1011	0.432421
2339	1011	0.432236
2340	1012	0.432479
2341	1012	0.432294
2342	1012	0.432109
2343	1012	0.431925
2344	1012	0.431741
2345	1012	0.431556
2346	1012	0.431373
2347	1013	0.431615
2348	1014	0.431857
2349	1014	0.431673
2350	1014	0.431489
2351	1014	0.431306
2352	1015	0.431548
2353	1016	0.431789
2354	1016	0.431606
2355	1016	0.431423
2356	1016	0.431239
2357	1016	0.431056
2358	1016	0.430874
2359	1017	0.431115
2360	1018	0.431356
2361	1019	0.431597
2362	1020	0.431837
2363	1021	0.432078
2364	1021	0.431895
2365	1021	0.431712
2366	1022	0.431953
2367	1023	0.432193
2368	1023	0.43201
2369	1023	0.431828
2370	1024	0.432068
2371	1024	0.431885
2372	1025	0.432125
2373	1025	0.431943
2374	1026	0.432182
2375	1026	0.432
2376	1027	0.432239
2377	1027	0.432057
2378	1027	0.431876
2379	1028	0.432114
2380	1028	0.431933
2381	1029	0.432171
2382	1030	0.43241
2383	1030	0.432228
2384	1031	0.432466
2385	1032	0.432704
2386	1033	0.432942
2387	1034	0.43318
2388	1034	0.432998
2389	1035	0.433236
2390	1036	0.433473
2391	1037	0.43371
2392	1037	0.433528
2393	1037	0.433347
2394	1037	0.433166
2395	1038	0.433403
2396	1038	0.433222
2397	1039	0.433458
2398	1039	0.433278
2399	1039	0.433097
2400	1040	0.433333
2401	1040	0.433153
2402	1041	0.433389
2403	1042	0.433625
2404	1042	0.433444
2405	1042	0.433264
2406	1043	0.4335
2407	1043	0.433319
2408	1043	0.43314
2409	1043	0.43296
2410	1043	0.43278
2411	1043	0.432601
2412	1044	0.432836
2413	1045	0.433071
2414	1045	0.432891
2415	1045	0.432712
2416	1045	0.432533
2417	1046	0.432768
2418	1046	0.432589
2419	1047	0.432823
2420	1047	0.432645
2421	1047	0.432466
2422	1047	0.432287
2423	1048	0.432522
2424	1049	0.432756
2425	1050	0.43299
2426	1050	0.432811
2427	1051	0.433045
2428	1051	0.432867
2429	1051	0.432688
2430	1051	0.43251
2431	1052	0.432744
2432	1053	0.432977
2433	1054	0.43321
2434	1055	0.433443
2435	1056	0.433676
2436	1056	0.433498
2437	1056	0.43332
2438	1056	0.433142
2439	1057	0.433374
2440	1057	0.433197
2441	1057	0.433019
2442	1058	0.433251
2443	1059	0.433483
2444	1060	0.433715
2445	1061	0.433947
2446	1061	0.433769
2447	1061	0.433592
2448	1062	0.433824
2449	1063	0.434055
2450	1063	0.433878
2451	1064	0.434109
2452	1065	0.434339
2453	1065	0.434162
2454	1066	0.434393
2455	1066	0.434216
2456	1066	0.434039
2457	1067	0.434269
2458	1068	0.4345
2459	1069	0.43473
2460	1069	0.434553
2461	1069	0.434376
2462	1070	0.434606
2463	1071	0.434836
2464	1071	0.434659
2465	1071	0.434483
2466	1071	0.434307
2467	1071	0.434131
2468	1072	0.43436
2469	1072	0.434184
2470	1073	0.434413
2471	1073	0.434237
2472	1074	0.434466
2473	1074	0.43429
2474	1075	0.434519
2475	1076	0.434747
2476	1076	0.434572
2477	1077	0.4348
2478	1078	0.435028
2479	1079	0.435256
2480	1079	0.435081
2481	1080	0.435308
2482	1081	0.435536
2483	1081	0.43536
2484	1081	0.435185
2485	1082	0.435412
2486	1082	0.435237
2487	1082	0.435062
2488	1083	0.435289
2489	1084	0.435516
2490	1084	0.435341
2491	1085	0.435568
2492	1085	0.435393
2493	1086	0.43562
2494	1086	0.435445
2495	1086	0.435271
2496	1087	0.435497
2497	1087	0.435322
2498	1087	0.435148
2499	1088	0.435374
2500	1088	0.4352
2501	1088	0.435026
2502	1089	0.435252
2503	1089	0.435078
2504	1090	0.435304
2505	1090	0.43513
2506	1091	0.435355
2507	1091	0.435181
2508	1091	0.435008
2509	1092	0.435233
2510	1092	0.43506
2511	1093	0.435285
2512	1093	0.435111
2513	1094	0.435336
2514	1094	0.435163
2515	1095	0.435388
2516	1095	0.435215
2517	1095	0.435042
2518	1096	0.435266
2519	1096	0.435093
2520	1096	0.434921
2521	1096	0.434748
2522	1096	0.434576
2523	1096	0.434403
2524	1096	0.434231
2525	1096	0.434059
2526	1097	0.434283
2527	1097	0.434112
2528	1098	0.434335
2529	1098	0.434164
2530	1098	0.433992
2531	1099	0.434216
2532	1099	0.434044
2533	1099	0.433873
2534	1099	0.433702
2535	1100	0.433925
2536	1101	0.434148
2537	1101	0.433977
2538	1101	0.433806
2539	1102	0.434029
2540	1102	0.433858
2541	1103	0.434081
2542	1103	0.43391
2543	1103	0.43374
2544	1104	0.433962
2545	1104	0.433792
2546	1104	0.433621
2547	1104	0.433451
2548	1104	0.433281
2549	1105	0.433503
2550	1105	0.433333
2551	1106	0.433555
2552	1107	0.433777
2553	1107	0.433608
2554	1108	0.433829
2555	1109	0.434051
2556	1110	0.434272
2557	1111	0.434494
2558	1111	0.434324
2559	1112	0.434545
2560	1113	0.434766
2561	1113	0.434596
2562	1114	0.434817
2563	1115	0.435037
2564	1116	0.435257
2565	1117	0.435478
2566	1118	0.435698
2567	1119	0.435917
2568	1119	0.435748
2569	1120	0.435967
2570	1120	0.435798
2571	1120	0.435628
2572	1120	0.435459
2573	1120	0.43529
2574	1120	0.43512
2575	1121	0.43534
2576	1121	0.435171
2577	1122	0.43539
2578	1123	0.435609
2579	1123	0.43544
2580	1124	0.435659
2581	1125	0.435878
2582	1126	0.436096
2583	1127	0.436314
2584	1127	0.436146
2585	1127	0.435977
2586	1128	0.436195
